label_name,id,label
neutral,1788,1
neutral,1789,1
negative,1790,0
negative,1791,0
neutral,1792,1
neutral,1793,1
negative,1794,0
negative,1795,0
positive,1796,2
neutral,1797,1
negative,1798,0
neutral,1799,1
negative,1800,0
neutral,1801,1
neutral,1802,1
negative,1803,0
negative,1804,0
negative,1805,0
negative,1806,0
neutral,1807,1
negative,1808,0
neutral,1809,1
positive,1810,2
negative,1811,0
positive,1812,2
positive,1813,2
negative,1814,0
neutral,1815,1
neutral,1816,1
neutral,1817,1
neutral,1818,1
positive,1819,2
neutral,1820,1
neutral,1821,1
positive,1822,2
positive,1823,2
negative,1824,0
neutral,1825,1
neutral,1826,1
neutral,1827,1
negative,1828,0
negative,1829,0
negative,1830,0
neutral,1831,1
negative,1832,0
positive,1833,2
neutral,1834,1
neutral,1835,1
neutral,1836,1
positive,1837,2
neutral,1838,1
negative,1839,0
positive,1840,2
negative,1841,0
neutral,1842,1
neutral,1843,1
negative,1844,0
negative,1845,0
neutral,1846,1
negative,1847,0
positive,1848,2
neutral,1849,1
positive,1850,2
neutral,1851,1
neutral,1852,1
neutral,1853,1
positive,1854,2
negative,1855,0
positive,1856,2
positive,1857,2
neutral,1858,1
neutral,1859,1
positive,1860,2
neutral,1861,1
neutral,1862,1
negative,1863,0
negative,1864,0
neutral,1865,1
neutral,1866,1
negative,1867,0
positive,1868,2
positive,1869,2
negative,1870,0
neutral,1871,1
positive,1872,2
negative,1873,0
positive,1874,2
negative,1875,0
negative,1876,0
positive,1877,2
negative,1878,0
neutral,1879,1
negative,1880,0
negative,1881,0
negative,1882,0
positive,1883,2
neutral,1884,1
negative,1885,0
negative,1886,0
neutral,1887,1
neutral,1888,1
negative,1889,0
positive,1890,2
neutral,1891,1
negative,1892,0
neutral,1893,1
neutral,1894,1
negative,1895,0
neutral,1896,1
neutral,1897,1
neutral,1898,1
neutral,1899,1
positive,1900,2
neutral,1901,1
neutral,1902,1
neutral,1903,1
neutral,1904,1
neutral,1905,1
neutral,1906,1
negative,1907,0
neutral,1908,1
negative,1909,0
positive,1910,2
negative,1911,0
positive,1912,2
neutral,1913,1
neutral,1914,1
negative,1915,0
negative,1916,0
neutral,1917,1
positive,1918,2
negative,1919,0
negative,1920,0
negative,1921,0
neutral,1922,1
neutral,1923,1
negative,1924,0
neutral,1925,1
negative,1926,0
negative,1927,0
negative,1928,0
negative,1929,0
neutral,1930,1
negative,1931,0
negative,1932,0
negative,1933,0
neutral,1934,1
positive,1935,2
negative,1936,0
neutral,1937,1
positive,1938,2
positive,1939,2
positive,1940,2
positive,1941,2
neutral,1942,1
positive,1943,2
negative,1944,0
neutral,1945,1
positive,1946,2
negative,1947,0
negative,1948,0
negative,1949,0
positive,1950,2
neutral,1951,1
neutral,1952,1
positive,1953,2
neutral,1954,1
negative,1955,0
neutral,1956,1
neutral,1957,1
negative,1958,0
negative,1959,0
neutral,1960,1
neutral,1961,1
negative,1962,0
negative,1963,0
negative,1964,0
negative,1965,0
negative,1966,0
positive,1967,2
neutral,1968,1
neutral,1969,1
negative,1970,0
negative,1971,0
negative,1972,0
negative,1973,0
negative,1974,0
positive,1975,2
neutral,1976,1
positive,1977,2
neutral,1978,1
positive,1979,2
positive,1980,2
negative,1981,0
neutral,1982,1
neutral,1983,1
neutral,1984,1
negative,1985,0
neutral,1986,1
neutral,1987,1
neutral,1988,1
negative,1989,0
neutral,1990,1
neutral,1991,1
neutral,1992,1
negative,1993,0
neutral,1994,1
positive,1995,2
neutral,1996,1
negative,1997,0
positive,1998,2
positive,1999,2
positive,2000,2
neutral,2001,1
neutral,2002,1
neutral,2003,1
positive,2004,2
negative,2005,0
negative,2006,0
neutral,2007,1
neutral,2008,1
positive,2009,2
neutral,2010,1
positive,2011,2
negative,2012,0
positive,2013,2
neutral,2014,1
negative,2015,0
positive,2016,2
negative,2017,0
negative,2018,0
negative,2019,0
positive,2020,2
neutral,2021,1
negative,2022,0
neutral,2023,1
negative,2024,0
negative,2025,0
neutral,2026,1
positive,2027,2
neutral,2028,1
neutral,2029,1
neutral,2030,1
negative,2031,0
negative,2032,0
negative,2033,0
positive,2034,2
negative,2035,0
neutral,2036,1
neutral,2037,1
negative,2038,0
neutral,2039,1
positive,2040,2
neutral,2041,1
positive,2042,2
negative,2043,0
neutral,2044,1
positive,2045,2
positive,2046,2
neutral,2047,1
positive,2048,2
positive,2049,2
positive,2050,2
positive,2051,2
negative,2052,0
negative,2053,0
neutral,2054,1
positive,2055,2
positive,2056,2
positive,2057,2
negative,2058,0
negative,2059,0
neutral,2060,1
positive,2061,2
negative,2062,0
negative,2063,0
neutral,2064,1
neutral,2065,1
neutral,2066,1
negative,2067,0
positive,2068,2
neutral,2069,1
neutral,2070,1
neutral,2071,1
neutral,2072,1
positive,2073,2
positive,2074,2
neutral,2075,1
negative,2076,0
positive,2077,2
positive,2078,2
positive,2079,2
neutral,2080,1
negative,2081,0
neutral,2082,1
positive,2083,2
negative,2084,0
positive,2085,2
negative,2086,0
neutral,2087,1
negative,2088,0
neutral,2089,1
neutral,2090,1
positive,2091,2
negative,2092,0
neutral,2093,1
negative,2094,0
positive,2095,2
positive,2096,2
neutral,2097,1
positive,2098,2
negative,2099,0
neutral,2100,1
negative,2101,0
negative,2102,0
positive,2103,2
neutral,2104,1
negative,2105,0
negative,2106,0
neutral,2107,1
positive,2108,2
negative,2109,0
positive,2110,2
negative,2111,0
positive,2112,2
neutral,2113,1
negative,2114,0
neutral,2115,1
neutral,2116,1
neutral,2117,1
positive,2118,2
positive,2119,2
positive,2120,2
neutral,2121,1
neutral,2122,1
neutral,2123,1
neutral,2124,1
positive,2125,2
neutral,2126,1
negative,2127,0
negative,2128,0
positive,2129,2
positive,2130,2
neutral,2131,1
neutral,2132,1
neutral,2133,1
neutral,2134,1
neutral,2135,1
negative,2136,0
neutral,2137,1
neutral,2138,1
positive,2139,2
negative,2140,0
positive,2141,2
negative,2142,0
neutral,2143,1
neutral,2144,1
negative,2145,0
positive,2146,2
negative,2147,0
negative,2148,0
neutral,2149,1
neutral,2150,1
negative,2151,0
positive,2152,2
negative,2153,0
neutral,2154,1
negative,2155,0
positive,2156,2
positive,2157,2
negative,2158,0
positive,2159,2
negative,2160,0
negative,2161,0
positive,2162,2
neutral,2163,1
positive,2164,2
negative,2165,0
neutral,2166,1
neutral,2167,1
negative,2168,0
neutral,2169,1
positive,2170,2
positive,2171,2
neutral,2172,1
negative,2173,0
neutral,2174,1
neutral,2175,1
negative,2176,0
positive,2177,2
neutral,2178,1
neutral,2179,1
neutral,2180,1
neutral,2181,1
negative,2182,0
positive,2183,2
neutral,2184,1
positive,2185,2
negative,2186,0
negative,2187,0
negative,2188,0
positive,2189,2
neutral,2190,1
positive,2191,2
negative,2192,0
neutral,2193,1
neutral,2194,1
positive,2195,2
negative,2196,0
neutral,2197,1
negative,2198,0
neutral,2199,1
neutral,2200,1
neutral,2201,1
negative,2202,0
negative,2203,0
positive,2204,2
negative,2205,0
negative,2206,0
positive,2207,2
positive,2208,2
positive,2209,2
neutral,2210,1
positive,2211,2
neutral,2212,1
negative,2213,0
positive,2214,2
neutral,2215,1
positive,2216,2
neutral,2217,1
positive,2218,2
neutral,2219,1
negative,2220,0
neutral,2221,1
positive,2222,2
negative,2223,0
positive,2224,2
negative,2225,0
negative,2226,0
negative,2227,0
neutral,2228,1
negative,2229,0
positive,2230,2
positive,2231,2
neutral,2232,1
neutral,2233,1
negative,2234,0
positive,2235,2
neutral,2236,1
neutral,2237,1
positive,2238,2
negative,2239,0
negative,2240,0
positive,2241,2
neutral,2242,1
negative,2243,0
positive,2244,2
negative,2245,0
neutral,2246,1
neutral,2247,1
negative,2248,0
neutral,2249,1
negative,2250,0
negative,2251,0
positive,2252,2
positive,2253,2
negative,2254,0
neutral,2255,1
positive,2256,2
positive,2257,2
negative,2258,0
positive,2259,2
neutral,2260,1
negative,2261,0
neutral,2262,1
negative,2263,0
positive,2264,2
positive,2265,2
negative,2266,0
positive,2267,2
neutral,2268,1
neutral,2269,1
neutral,2270,1
positive,2271,2
positive,2272,2
positive,2273,2
neutral,2274,1
negative,2275,0
neutral,2276,1
neutral,2277,1
negative,2278,0
negative,2279,0
negative,2280,0
negative,2281,0
neutral,2282,1
neutral,2283,1
positive,2284,2
negative,2285,0
negative,2286,0
negative,2287,0
positive,2288,2
negative,2289,0
negative,2290,0
positive,2291,2
negative,2292,0
positive,2293,2
neutral,2294,1
neutral,2295,1
neutral,2296,1
neutral,2297,1
neutral,2298,1
positive,2299,2
negative,2300,0
negative,2301,0
positive,2302,2
neutral,2303,1
neutral,2304,1
neutral,2305,1
negative,2306,0
negative,2307,0
neutral,2308,1
positive,2309,2
positive,2310,2
neutral,2311,1
neutral,2312,1
negative,2313,0
neutral,2314,1
neutral,2315,1
neutral,2316,1
negative,2317,0
positive,2318,2
positive,2319,2
positive,2320,2
negative,2321,0
neutral,2322,1
positive,2323,2
negative,2324,0
negative,2325,0
positive,2326,2
negative,2327,0
neutral,2328,1
neutral,2329,1
neutral,2330,1
positive,2331,2
positive,2332,2
negative,2333,0
neutral,2334,1
neutral,2335,1
negative,2336,0
neutral,2337,1
negative,2338,0
neutral,2339,1
negative,2340,0
positive,2341,2
neutral,2342,1
neutral,2343,1
positive,2344,2
positive,2345,2
neutral,2346,1
neutral,2347,1
neutral,2348,1
neutral,2349,1
negative,2350,0
positive,2351,2
positive,2352,2
positive,2353,2
negative,2354,0
positive,2355,2
neutral,2356,1
negative,2357,0
negative,2358,0
neutral,2359,1
positive,2360,2
negative,2361,0
neutral,2362,1
neutral,2363,1
negative,2364,0
positive,2365,2
negative,2366,0
positive,2367,2
positive,2368,2
positive,2369,2
neutral,2370,1
positive,2371,2
neutral,2372,1
negative,2373,0
negative,2374,0
negative,2375,0
negative,2376,0
negative,2377,0
positive,2378,2
neutral,2379,1
negative,2380,0
negative,2381,0
negative,2382,0
negative,2383,0
negative,2384,0
positive,2385,2
positive,2386,2
neutral,2387,1
neutral,2388,1
negative,2389,0
negative,2390,0
neutral,2391,1
positive,2392,2
negative,2393,0
negative,2394,0
positive,2395,2
neutral,2396,1
neutral,2397,1
neutral,2398,1
neutral,2399,1
neutral,2400,1
negative,2401,0
neutral,2402,1
negative,2403,0
negative,2404,0
negative,2405,0
positive,2406,2
negative,2407,0
neutral,2408,1
negative,2409,0
positive,2410,2
neutral,2411,1
negative,2412,0
negative,2413,0
neutral,2414,1
positive,2415,2
positive,2416,2
negative,2417,0
neutral,2418,1
negative,2419,0
negative,2420,0
neutral,2421,1
negative,2422,0
positive,2423,2
neutral,2424,1
negative,2425,0
negative,2426,0
neutral,2427,1
neutral,2428,1
neutral,2429,1
positive,2430,2
positive,2431,2
positive,2432,2
neutral,2433,1
negative,2434,0
negative,2435,0
negative,2436,0
positive,2437,2
neutral,2438,1
neutral,2439,1
positive,2440,2
negative,2441,0
positive,2442,2
positive,2443,2
negative,2444,0
positive,2445,2
negative,2446,0
neutral,2447,1
negative,2448,0
negative,2449,0
negative,2450,0
neutral,2451,1
neutral,2452,1
neutral,2453,1
positive,2454,2
positive,2455,2
negative,2456,0
negative,2457,0
positive,2458,2
negative,2459,0
neutral,2460,1
positive,2461,2
positive,2462,2
positive,2463,2
negative,2464,0
neutral,2465,1
neutral,2466,1
neutral,2467,1
negative,2468,0
positive,2469,2
negative,2470,0
negative,2471,0
negative,2472,0
positive,2473,2
positive,2474,2
neutral,2475,1
neutral,2476,1
negative,2477,0
neutral,2478,1
positive,2479,2
positive,2480,2
positive,2481,2
positive,2482,2
neutral,2483,1
positive,2484,2
neutral,2485,1
neutral,2486,1
neutral,2487,1
neutral,2488,1
neutral,2489,1
neutral,2490,1
positive,2491,2
positive,2492,2
negative,2493,0
positive,2494,2
neutral,2495,1
positive,2496,2
neutral,2497,1
negative,2498,0
neutral,2499,1
positive,2500,2
negative,2501,0
positive,2502,2
negative,2503,0
negative,2504,0
positive,2505,2
negative,2506,0
negative,2507,0
neutral,2508,1
negative,2509,0
neutral,2510,1
negative,2511,0
negative,2512,0
positive,2513,2
positive,2514,2
positive,2515,2
neutral,2516,1
positive,2517,2
negative,2518,0
neutral,2519,1
positive,2520,2
negative,2521,0
positive,2522,2
positive,2523,2
negative,2524,0
neutral,2525,1
positive,2526,2
positive,2527,2
negative,2528,0
negative,2529,0
negative,2530,0
neutral,2531,1
negative,2532,0
positive,2533,2
negative,2534,0
positive,2535,2
neutral,2536,1
negative,2537,0
neutral,2538,1
positive,2539,2
neutral,2540,1
negative,2541,0
neutral,2542,1
neutral,2543,1
positive,2544,2
negative,2545,0
negative,2546,0
neutral,2547,1
negative,2548,0
negative,2549,0
negative,2550,0
positive,2551,2
negative,2552,0
negative,2553,0
positive,2554,2
positive,2555,2
neutral,2556,1
positive,2557,2
neutral,2558,1
positive,2559,2
positive,2560,2
negative,2561,0
positive,2562,2
negative,2563,0
negative,2564,0
negative,2565,0
negative,2566,0
negative,2567,0
positive,2568,2
positive,2569,2
positive,2570,2
negative,2571,0
neutral,2572,1
neutral,2573,1
negative,2574,0
negative,2575,0
negative,2576,0
negative,2577,0
negative,2578,0
neutral,2579,1
positive,2580,2
negative,2581,0
neutral,2582,1
positive,2583,2
positive,2584,2
positive,2585,2
neutral,2586,1
negative,2587,0
positive,2588,2
negative,2589,0
negative,2590,0
positive,2591,2
neutral,2592,1
positive,2593,2
neutral,2594,1
neutral,2595,1
negative,2596,0
neutral,2597,1
neutral,2598,1
positive,2599,2
negative,2600,0
neutral,2601,1
negative,2602,0
positive,2603,2
positive,2604,2
negative,2605,0
negative,2606,0
neutral,2607,1
negative,2608,0
neutral,2609,1
positive,2610,2
neutral,2611,1
positive,2612,2
neutral,2613,1
positive,2614,2
positive,2615,2
neutral,2616,1
positive,2617,2
negative,2618,0
negative,2619,0
neutral,2620,1
negative,2621,0
neutral,2622,1
negative,2623,0
positive,2624,2
negative,2625,0
negative,2626,0
positive,2627,2
negative,2628,0
negative,2629,0
negative,2630,0
positive,2631,2
positive,2632,2
positive,2633,2
neutral,2634,1
positive,2635,2
neutral,2636,1
positive,2637,2
negative,2638,0
neutral,2639,1
positive,2640,2
neutral,2641,1
negative,2642,0
negative,2643,0
negative,2644,0
neutral,2645,1
negative,2646,0
negative,2647,0
neutral,2648,1
positive,2649,2
negative,2650,0
positive,2651,2
negative,2652,0
negative,2653,0
negative,2654,0
positive,2655,2
neutral,2656,1
negative,2657,0
neutral,2658,1
neutral,2659,1
negative,2660,0
negative,2661,0
negative,2662,0
negative,2663,0
positive,2664,2
neutral,2665,1
neutral,2666,1
negative,2667,0
negative,2668,0
negative,2669,0
neutral,2670,1
neutral,2671,1
negative,2672,0
positive,2673,2
negative,2674,0
negative,2675,0
neutral,2676,1
neutral,2677,1
negative,2678,0
neutral,2679,1
negative,2680,0
neutral,2681,1
positive,2682,2
positive,2683,2
negative,2684,0
negative,2685,0
negative,2686,0
positive,2687,2
neutral,2688,1
neutral,2689,1
positive,2690,2
negative,2691,0
neutral,2692,1
positive,2693,2
negative,2694,0
neutral,2695,1
positive,2696,2
positive,2697,2
neutral,2698,1
neutral,2699,1
negative,2700,0
positive,2701,2
positive,2702,2
negative,2703,0
neutral,2704,1
neutral,2705,1
negative,2706,0
neutral,2707,1
negative,2708,0
neutral,2709,1
negative,2710,0
neutral,2711,1
neutral,2712,1
neutral,2713,1
negative,2714,0
negative,2715,0
negative,2716,0
negative,2717,0
negative,2718,0
positive,2719,2
negative,2720,0
neutral,2721,1
positive,2722,2
positive,2723,2
positive,2724,2
neutral,2725,1
positive,2726,2
neutral,2727,1
positive,2728,2
neutral,2729,1
neutral,2730,1
negative,2731,0
negative,2732,0
neutral,2733,1
neutral,2734,1
negative,2735,0
negative,2736,0
neutral,2737,1
negative,2738,0
positive,2739,2
negative,2740,0
neutral,2741,1
neutral,2742,1
neutral,2743,1
negative,2744,0
negative,2745,0
negative,2746,0
neutral,2747,1
neutral,2748,1
negative,2749,0
negative,2750,0
neutral,2751,1
neutral,2752,1
neutral,2753,1
positive,2754,2
positive,2755,2
positive,2756,2
positive,2757,2
neutral,2758,1
neutral,2759,1
neutral,2760,1
positive,2761,2
negative,2762,0
positive,2763,2
negative,2764,0
negative,2765,0
neutral,2766,1
negative,2767,0
negative,2768,0
negative,2769,0
negative,2770,0
positive,2771,2
positive,2772,2
negative,2773,0
positive,2774,2
positive,2775,2
neutral,2776,1
positive,2777,2
neutral,2778,1
negative,2779,0
positive,2780,2
neutral,2781,1
neutral,2782,1
negative,2783,0
neutral,2784,1
negative,2785,0
positive,2786,2
positive,2787,2
negative,2788,0
neutral,2789,1
neutral,2790,1
neutral,2791,1
positive,2792,2
negative,2793,0
positive,2794,2
positive,2795,2
negative,2796,0
positive,2797,2
negative,2798,0
positive,2799,2
positive,2800,2
negative,2801,0
negative,2802,0
positive,2803,2
neutral,2804,1
negative,2805,0
negative,2806,0
negative,2807,0
negative,2808,0
negative,2809,0
negative,2810,0
negative,2811,0
neutral,2812,1
negative,2813,0
neutral,2814,1
positive,2815,2
positive,2816,2
negative,2817,0
negative,2818,0
positive,2819,2
positive,2820,2
negative,2821,0
negative,2822,0
positive,2823,2
positive,2824,2
positive,2825,2
negative,2826,0
neutral,2827,1
negative,2828,0
neutral,2829,1
neutral,2830,1
neutral,2831,1
positive,2832,2
negative,2833,0
positive,2834,2
positive,2835,2
negative,2836,0
positive,2837,2
positive,2838,2
neutral,2839,1
neutral,2840,1
negative,2841,0
neutral,2842,1
neutral,2843,1
neutral,2844,1
neutral,2845,1
negative,2846,0
neutral,2847,1
neutral,2848,1
neutral,2849,1
negative,2850,0
negative,2851,0
positive,2852,2
positive,2853,2
neutral,2854,1
positive,2855,2
negative,2856,0
negative,2857,0
neutral,2858,1
negative,2859,0
positive,2860,2
positive,2861,2
negative,2862,0
neutral,2863,1
negative,2864,0
neutral,2865,1
neutral,2866,1
negative,2867,0
neutral,2868,1
positive,2869,2
neutral,2870,1
positive,2871,2
positive,2872,2
positive,2873,2
neutral,2874,1
neutral,2875,1
negative,2876,0
negative,2877,0
neutral,2878,1
negative,2879,0
positive,2880,2
neutral,2881,1
negative,2882,0
positive,2883,2
positive,2884,2
negative,2885,0
negative,2886,0
negative,2887,0
negative,2888,0
positive,2889,2
neutral,2890,1
positive,2891,2
negative,2892,0
neutral,2893,1
negative,2894,0
neutral,2895,1
negative,2896,0
positive,2897,2
neutral,2898,1
negative,2899,0
negative,2900,0
negative,2901,0
neutral,2902,1
positive,2903,2
positive,2904,2
negative,2905,0
neutral,2906,1
positive,2907,2
negative,2908,0
positive,2909,2
positive,2910,2
neutral,2911,1
positive,2912,2
neutral,2913,1
negative,2914,0
neutral,2915,1
neutral,2916,1
negative,2917,0
neutral,2918,1
negative,2919,0
negative,2920,0
neutral,2921,1
negative,2922,0
negative,2923,0
negative,2924,0
positive,2925,2
negative,2926,0
positive,2927,2
neutral,2928,1
negative,2929,0
negative,2930,0
positive,2931,2
negative,2932,0
negative,2933,0
negative,2934,0
negative,2935,0
neutral,2936,1
negative,2937,0
negative,2938,0
negative,2939,0
negative,2940,0
neutral,2941,1
positive,2942,2
negative,2943,0
neutral,2944,1
positive,2945,2
negative,2946,0
neutral,2947,1
neutral,2948,1
neutral,2949,1
positive,2950,2
neutral,2951,1
neutral,2952,1
neutral,2953,1
positive,2954,2
neutral,2955,1
negative,2956,0
positive,2957,2
negative,2958,0
neutral,2959,1
positive,2960,2
negative,2961,0
neutral,2962,1
neutral,2963,1
negative,2964,0
negative,2965,0
neutral,2966,1
negative,2967,0
neutral,2968,1
negative,2969,0
neutral,2970,1
positive,2971,2
neutral,2972,1
positive,2973,2
negative,2974,0
positive,2975,2
negative,2976,0
neutral,2977,1
neutral,2978,1
negative,2979,0
negative,2980,0
neutral,2981,1
positive,2982,2
positive,2983,2
neutral,2984,1
positive,2985,2
negative,2986,0
negative,2987,0
negative,2988,0
negative,2989,0
positive,2990,2
negative,2991,0
negative,2992,0
positive,2993,2
positive,2994,2
neutral,2995,1
negative,2996,0
negative,2997,0
neutral,2998,1
neutral,2999,1
neutral,3000,1
negative,3001,0
negative,3002,0
neutral,3003,1
positive,3004,2
negative,3005,0
negative,3006,0
positive,3007,2
negative,3008,0
neutral,3009,1
negative,3010,0
neutral,3011,1
negative,3012,0
positive,3013,2
neutral,3014,1
neutral,3015,1
neutral,3016,1
neutral,3017,1
negative,3018,0
neutral,3019,1
positive,3020,2
neutral,3021,1
negative,3022,0
neutral,3023,1
positive,3024,2
neutral,3025,1
neutral,3026,1
neutral,3027,1
neutral,3028,1
negative,3029,0
positive,3030,2
negative,3031,0
neutral,3032,1
neutral,3033,1
neutral,3034,1
positive,3035,2
negative,3036,0
neutral,3037,1
positive,3038,2
positive,3039,2
positive,3040,2
negative,3041,0
negative,3042,0
negative,3043,0
positive,3044,2
positive,3045,2
negative,3046,0
positive,3047,2
positive,3048,2
positive,3049,2
negative,3050,0
negative,3051,0
positive,3052,2
negative,3053,0
neutral,3054,1
neutral,3055,1
neutral,3056,1
positive,3057,2
negative,3058,0
neutral,3059,1
negative,3060,0
negative,3061,0
negative,3062,0
neutral,3063,1
negative,3064,0
neutral,3065,1
neutral,3066,1
positive,3067,2
positive,3068,2
negative,3069,0
positive,3070,2
neutral,3071,1
negative,3072,0
neutral,3073,1
neutral,3074,1
negative,3075,0
negative,3076,0
negative,3077,0
negative,3078,0
neutral,3079,1
negative,3080,0
negative,3081,0
negative,3082,0
negative,3083,0
negative,3084,0
positive,3085,2
neutral,3086,1
negative,3087,0
negative,3088,0
neutral,3089,1
positive,3090,2
neutral,3091,1
neutral,3092,1
neutral,3093,1
positive,3094,2
negative,3095,0
negative,3096,0
neutral,3097,1
positive,3098,2
negative,3099,0
neutral,3100,1
negative,3101,0
neutral,3102,1
neutral,3103,1
negative,3104,0
neutral,3105,1
neutral,3106,1
negative,3107,0
negative,3108,0
neutral,3109,1
neutral,3110,1
negative,3111,0
positive,3112,2
negative,3113,0
positive,3114,2
negative,3115,0
neutral,3116,1
negative,3117,0
negative,3118,0
positive,3119,2
neutral,3120,1
positive,3121,2
positive,3122,2
negative,3123,0
negative,3124,0
positive,3125,2
neutral,3126,1
negative,3127,0
positive,3128,2
neutral,3129,1
positive,3130,2
negative,3131,0
negative,3132,0
negative,3133,0
negative,3134,0
negative,3135,0
neutral,3136,1
neutral,3137,1
negative,3138,0
positive,3139,2
neutral,3140,1
neutral,3141,1
negative,3142,0
neutral,3143,1
positive,3144,2
neutral,3145,1
negative,3146,0
positive,3147,2
neutral,3148,1
neutral,3149,1
positive,3150,2
neutral,3151,1
positive,3152,2
negative,3153,0
positive,3154,2
neutral,3155,1
neutral,3156,1
neutral,3157,1
negative,3158,0
neutral,3159,1
neutral,3160,1
negative,3161,0
negative,3162,0
neutral,3163,1
neutral,3164,1
negative,3165,0
positive,3166,2
positive,3167,2
negative,3168,0
neutral,3169,1
negative,3170,0
negative,3171,0
negative,3172,0
neutral,3173,1
neutral,3174,1
neutral,3175,1
negative,3176,0
neutral,3177,1
positive,3178,2
neutral,3179,1
negative,3180,0
negative,3181,0
neutral,3182,1
neutral,3183,1
neutral,3184,1
neutral,3185,1
negative,3186,0
neutral,3187,1
negative,3188,0
negative,3189,0
negative,3190,0
negative,3191,0
neutral,3192,1
negative,3193,0
positive,3194,2
positive,3195,2
neutral,3196,1
negative,3197,0
negative,3198,0
neutral,3199,1
negative,3200,0
positive,3201,2
positive,3202,2
neutral,3203,1
negative,3204,0
negative,3205,0
negative,3206,0
negative,3207,0
positive,3208,2
negative,3209,0
neutral,3210,1
negative,3211,0
positive,3212,2
positive,3213,2
negative,3214,0
negative,3215,0
negative,3216,0
negative,3217,0
negative,3218,0
negative,3219,0
positive,3220,2
negative,3221,0
negative,3222,0
neutral,3223,1
neutral,3224,1
neutral,3225,1
neutral,3226,1
negative,3227,0
positive,3228,2
neutral,3229,1
neutral,3230,1
negative,3231,0
positive,3232,2
neutral,3233,1
negative,3234,0
negative,3235,0
negative,3236,0
negative,3237,0
positive,3238,2
negative,3239,0
negative,3240,0
neutral,3241,1
negative,3242,0
negative,3243,0
positive,3244,2
negative,3245,0
positive,3246,2
neutral,3247,1
negative,3248,0
negative,3249,0
negative,3250,0
neutral,3251,1
neutral,3252,1
positive,3253,2
negative,3254,0
neutral,3255,1
neutral,3256,1
neutral,3257,1
positive,3258,2
neutral,3259,1
positive,3260,2
neutral,3261,1
positive,3262,2
negative,3263,0
negative,3264,0
neutral,3265,1
positive,3266,2
negative,3267,0
positive,3268,2
negative,3269,0
negative,3270,0
positive,3271,2
negative,3272,0
neutral,3273,1
positive,3274,2
neutral,3275,1
negative,3276,0
negative,3277,0
negative,3278,0
neutral,3279,1
neutral,3280,1
negative,3281,0
neutral,3282,1
neutral,3283,1
positive,3284,2
neutral,3285,1
positive,3286,2
neutral,3287,1
neutral,3288,1
neutral,3289,1
neutral,3290,1
positive,3291,2
negative,3292,0
negative,3293,0
positive,3294,2
negative,3295,0
negative,3296,0
neutral,3297,1
negative,3298,0
negative,3299,0
neutral,3300,1
neutral,3301,1
neutral,3302,1
positive,3303,2
neutral,3304,1
neutral,3305,1
negative,3306,0
negative,3307,0
positive,3308,2
neutral,3309,1
positive,3310,2
negative,3311,0
positive,3312,2
neutral,3313,1
negative,3314,0
negative,3315,0
negative,3316,0
neutral,3317,1
neutral,3318,1
neutral,3319,1
neutral,3320,1
positive,3321,2
neutral,3322,1
negative,3323,0
negative,3324,0
neutral,3325,1
positive,3326,2
positive,3327,2
positive,3328,2
neutral,3329,1
positive,3330,2
neutral,3331,1
neutral,3332,1
negative,3333,0
positive,3334,2
neutral,3335,1
positive,3336,2
negative,3337,0
neutral,3338,1
positive,3339,2
positive,3340,2
positive,3341,2
neutral,3342,1
negative,3343,0
negative,3344,0
negative,3345,0
negative,3346,0
positive,3347,2
neutral,3348,1
positive,3349,2
negative,3350,0
positive,3351,2
negative,3352,0
negative,3353,0
negative,3354,0
neutral,3355,1
neutral,3356,1
neutral,3357,1
negative,3358,0
positive,3359,2
negative,3360,0
positive,3361,2
negative,3362,0
neutral,3363,1
neutral,3364,1
neutral,3365,1
negative,3366,0
neutral,3367,1
negative,3368,0
positive,3369,2
neutral,3370,1
neutral,3371,1
neutral,3372,1
positive,3373,2
neutral,3374,1
negative,3375,0
neutral,3376,1
negative,3377,0
positive,3378,2
negative,3379,0
neutral,3380,1
negative,3381,0
neutral,3382,1
negative,3383,0
neutral,3384,1
neutral,3385,1
negative,3386,0
neutral,3387,1
negative,3388,0
positive,3389,2
neutral,3390,1
positive,3391,2
positive,3392,2
positive,3393,2
negative,3394,0
positive,3395,2
positive,3396,2
negative,3397,0
negative,3398,0
negative,3399,0
positive,3400,2
negative,3401,0
positive,3402,2
negative,3403,0
negative,3404,0
neutral,3405,1
positive,3406,2
positive,3407,2
positive,3408,2
neutral,3409,1
positive,3410,2
neutral,3411,1
neutral,3412,1
neutral,3413,1
negative,3414,0
negative,3415,0
negative,3416,0
positive,3417,2
positive,3418,2
negative,3419,0
positive,3420,2
positive,3421,2
positive,3422,2
neutral,3423,1
neutral,3424,1
neutral,3425,1
positive,3426,2
negative,3427,0
neutral,3428,1
negative,3429,0
neutral,3430,1
neutral,3431,1
positive,3432,2
neutral,3433,1
negative,3434,0
positive,3435,2
negative,3436,0
negative,3437,0
neutral,3438,1
negative,3439,0
negative,3440,0
neutral,3441,1
neutral,3442,1
negative,3443,0
positive,3444,2
negative,3445,0
positive,3446,2
positive,3447,2
neutral,3448,1
negative,3449,0
negative,3450,0
negative,3451,0
positive,3452,2
negative,3453,0
positive,3454,2
negative,3455,0
negative,3456,0
negative,3457,0
neutral,3458,1
neutral,3459,1
positive,3460,2
positive,3461,2
positive,3462,2
