label_name,id,label
negative,3078,0
neutral,3079,1
negative,3080,0
negative,3081,0
negative,3082,0
negative,3083,0
negative,3084,0
neutral,3085,1
negative,3086,0
neutral,3087,1
negative,3088,0
negative,3089,0
neutral,3090,1
negative,3091,0
negative,3092,0
negative,3093,0
positive,3094,2
positive,3095,2
negative,3096,0
negative,3097,0
positive,3098,2
negative,3099,0
negative,3100,0
neutral,3101,1
negative,3102,0
negative,3103,0
neutral,3104,1
neutral,3105,1
neutral,3106,1
negative,3107,0
negative,3108,0
negative,3109,0
negative,3110,0
neutral,3111,1
positive,3112,2
negative,3113,0
neutral,3114,1
positive,3115,2
positive,3116,2
positive,3117,2
positive,3118,2
negative,3119,0
negative,3120,0
negative,3121,0
neutral,3122,1
neutral,3123,1
neutral,3124,1
negative,3125,0
positive,3126,2
negative,3127,0
negative,3128,0
positive,3129,2
positive,3130,2
negative,3131,0
negative,3132,0
negative,3133,0
negative,3134,0
neutral,3135,1
negative,3136,0
negative,3137,0
neutral,3138,1
negative,3139,0
positive,3140,2
negative,3141,0
negative,3142,0
negative,3143,0
negative,3144,0
negative,3145,0
negative,3146,0
negative,3147,0
negative,3148,0
negative,3149,0
neutral,3150,1
negative,3151,0
positive,3152,2
positive,3153,2
neutral,3154,1
positive,3155,2
positive,3156,2
negative,3157,0
positive,3158,2
neutral,3159,1
negative,3160,0
neutral,3161,1
neutral,3162,1
neutral,3163,1
neutral,3164,1
negative,3165,0
negative,3166,0
negative,3167,0
negative,3168,0
positive,3169,2
negative,3170,0
negative,3171,0
negative,3172,0
negative,3173,0
neutral,3174,1
positive,3175,2
negative,3176,0
neutral,3177,1
negative,3178,0
positive,3179,2
negative,3180,0
positive,3181,2
neutral,3182,1
neutral,3183,1
negative,3184,0
negative,3185,0
neutral,3186,1
negative,3187,0
negative,3188,0
negative,3189,0
negative,3190,0
negative,3191,0
negative,3192,0
negative,3193,0
negative,3194,0
positive,3195,2
positive,3196,2
negative,3197,0
negative,3198,0
negative,3199,0
neutral,3200,1
negative,3201,0
negative,3202,0
negative,3203,0
positive,3204,2
negative,3205,0
negative,3206,0
positive,3207,2
negative,3208,0
negative,3209,0
negative,3210,0
negative,3211,0
neutral,3212,1
positive,3213,2
negative,3214,0
positive,3215,2
negative,3216,0
negative,3217,0
neutral,3218,1
neutral,3219,1
negative,3220,0
neutral,3221,1
negative,3222,0
positive,3223,2
negative,3224,0
negative,3225,0
negative,3226,0
negative,3227,0
negative,3228,0
negative,3229,0
positive,3230,2
neutral,3231,1
negative,3232,0
negative,3233,0
negative,3234,0
positive,3235,2
negative,3236,0
negative,3237,0
negative,3238,0
negative,3239,0
negative,3240,0
positive,3241,2
negative,3242,0
neutral,3243,1
negative,3244,0
neutral,3245,1
neutral,3246,1
negative,3247,0
negative,3248,0
negative,3249,0
neutral,3250,1
positive,3251,2
negative,3252,0
positive,3253,2
negative,3254,0
negative,3255,0
negative,3256,0
positive,3257,2
positive,3258,2
neutral,3259,1
negative,3260,0
negative,3261,0
negative,3262,0
negative,3263,0
neutral,3264,1
negative,3265,0
positive,3266,2
negative,3267,0
negative,3268,0
negative,3269,0
positive,3270,2
negative,3271,0
positive,3272,2
positive,3273,2
negative,3274,0
neutral,3275,1
negative,3276,0
negative,3277,0
positive,3278,2
negative,3279,0
negative,3280,0
negative,3281,0
positive,3282,2
negative,3283,0
negative,3284,0
negative,3285,0
neutral,3286,1
negative,3287,0
neutral,3288,1
negative,3289,0
neutral,3290,1
negative,3291,0
positive,3292,2
neutral,3293,1
negative,3294,0
negative,3295,0
negative,3296,0
negative,3297,0
negative,3298,0
negative,3299,0
negative,3300,0
negative,3301,0
positive,3302,2
negative,3303,0
negative,3304,0
negative,3305,0
positive,3306,2
positive,3307,2
positive,3308,2
negative,3309,0
neutral,3310,1
positive,3311,2
negative,3312,0
negative,3313,0
neutral,3314,1
positive,3315,2
negative,3316,0
positive,3317,2
negative,3318,0
negative,3319,0
negative,3320,0
neutral,3321,1
negative,3322,0
neutral,3323,1
positive,3324,2
negative,3325,0
positive,3326,2
negative,3327,0
negative,3328,0
neutral,3329,1
negative,3330,0
negative,3331,0
negative,3332,0
neutral,3333,1
negative,3334,0
negative,3335,0
negative,3336,0
positive,3337,2
neutral,3338,1
positive,3339,2
negative,3340,0
negative,3341,0
negative,3342,0
negative,3343,0
negative,3344,0
neutral,3345,1
positive,3346,2
negative,3347,0
negative,3348,0
neutral,3349,1
negative,3350,0
negative,3351,0
negative,3352,0
negative,3353,0
negative,3354,0
positive,3355,2
neutral,3356,1
positive,3357,2
negative,3358,0
negative,3359,0
negative,3360,0
neutral,3361,1
negative,3362,0
neutral,3363,1
negative,3364,0
positive,3365,2
negative,3366,0
negative,3367,0
neutral,3368,1
negative,3369,0
negative,3370,0
neutral,3371,1
negative,3372,0
positive,3373,2
negative,3374,0
neutral,3375,1
negative,3376,0
negative,3377,0
negative,3378,0
neutral,3379,1
negative,3380,0
neutral,3381,1
negative,3382,0
neutral,3383,1
negative,3384,0
positive,3385,2
negative,3386,0
neutral,3387,1
positive,3388,2
negative,3389,0
positive,3390,2
neutral,3391,1
neutral,3392,1
negative,3393,0
positive,3394,2
negative,3395,0
negative,3396,0
negative,3397,0
negative,3398,0
positive,3399,2
positive,3400,2
negative,3401,0
negative,3402,0
positive,3403,2
negative,3404,0
negative,3405,0
positive,3406,2
neutral,3407,1
positive,3408,2
positive,3409,2
negative,3410,0
negative,3411,0
neutral,3412,1
positive,3413,2
neutral,3414,1
neutral,3415,1
neutral,3416,1
positive,3417,2
neutral,3418,1
negative,3419,0
negative,3420,0
neutral,3421,1
positive,3422,2
neutral,3423,1
negative,3424,0
negative,3425,0
negative,3426,0
negative,3427,0
negative,3428,0
negative,3429,0
neutral,3430,1
negative,3431,0
negative,3432,0
negative,3433,0
negative,3434,0
positive,3435,2
negative,3436,0
neutral,3437,1
negative,3438,0
negative,3439,0
negative,3440,0
negative,3441,0
neutral,3442,1
neutral,3443,1
neutral,3444,1
negative,3445,0
positive,3446,2
negative,3447,0
negative,3448,0
negative,3449,0
negative,3450,0
negative,3451,0
neutral,3452,1
negative,3453,0
positive,3454,2
negative,3455,0
negative,3456,0
negative,3457,0
neutral,3458,1
neutral,3459,1
neutral,3460,1
negative,3461,0
neutral,3462,1
negative,3463,0
negative,3464,0
negative,3465,0
neutral,3466,1
negative,3467,0
negative,3468,0
negative,3469,0
negative,3470,0
negative,3471,0
negative,3472,0
neutral,3473,1
neutral,3474,1
negative,3475,0
neutral,3476,1
neutral,3477,1
positive,3478,2
negative,3479,0
negative,3480,0
positive,3481,2
negative,3482,0
negative,3483,0
negative,3484,0
positive,3485,2
neutral,3486,1
negative,3487,0
negative,3488,0
positive,3489,2
negative,3490,0
negative,3491,0
negative,3492,0
negative,3493,0
negative,3494,0
negative,3495,0
neutral,3496,1
positive,3497,2
positive,3498,2
negative,3499,0
negative,3500,0
negative,3501,0
negative,3502,0
negative,3503,0
negative,3504,0
negative,3505,0
negative,3506,0
negative,3507,0
negative,3508,0
negative,3509,0
negative,3510,0
neutral,3511,1
negative,3512,0
negative,3513,0
negative,3514,0
negative,3515,0
negative,3516,0
negative,3517,0
negative,3518,0
negative,3519,0
positive,3520,2
positive,3521,2
negative,3522,0
positive,3523,2
negative,3524,0
negative,3525,0
positive,3526,2
neutral,3527,1
negative,3528,0
negative,3529,0
negative,3530,0
negative,3531,0
negative,3532,0
neutral,3533,1
negative,3534,0
negative,3535,0
positive,3536,2
positive,3537,2
negative,3538,0
negative,3539,0
negative,3540,0
neutral,3541,1
negative,3542,0
negative,3543,0
neutral,3544,1
neutral,3545,1
negative,3546,0
positive,3547,2
negative,3548,0
neutral,3549,1
negative,3550,0
negative,3551,0
negative,3552,0
neutral,3553,1
positive,3554,2
neutral,3555,1
negative,3556,0
negative,3557,0
negative,3558,0
negative,3559,0
negative,3560,0
neutral,3561,1
negative,3562,0
neutral,3563,1
negative,3564,0
negative,3565,0
neutral,3566,1
negative,3567,0
neutral,3568,1
negative,3569,0
neutral,3570,1
neutral,3571,1
negative,3572,0
negative,3573,0
neutral,3574,1
negative,3575,0
neutral,3576,1
negative,3577,0
negative,3578,0
positive,3579,2
negative,3580,0
positive,3581,2
negative,3582,0
negative,3583,0
positive,3584,2
negative,3585,0
negative,3586,0
negative,3587,0
negative,3588,0
neutral,3589,1
negative,3590,0
positive,3591,2
positive,3592,2
negative,3593,0
negative,3594,0
negative,3595,0
negative,3596,0
neutral,3597,1
positive,3598,2
negative,3599,0
negative,3600,0
negative,3601,0
negative,3602,0
negative,3603,0
negative,3604,0
negative,3605,0
neutral,3606,1
negative,3607,0
negative,3608,0
negative,3609,0
neutral,3610,1
positive,3611,2
negative,3612,0
positive,3613,2
negative,3614,0
neutral,3615,1
negative,3616,0
positive,3617,2
negative,3618,0
negative,3619,0
negative,3620,0
neutral,3621,1
neutral,3622,1
negative,3623,0
neutral,3624,1
negative,3625,0
positive,3626,2
negative,3627,0
negative,3628,0
positive,3629,2
negative,3630,0
neutral,3631,1
negative,3632,0
negative,3633,0
negative,3634,0
negative,3635,0
positive,3636,2
positive,3637,2
negative,3638,0
positive,3639,2
negative,3640,0
negative,3641,0
neutral,3642,1
negative,3643,0
negative,3644,0
neutral,3645,1
negative,3646,0
neutral,3647,1
neutral,3648,1
negative,3649,0
positive,3650,2
negative,3651,0
negative,3652,0
negative,3653,0
neutral,3654,1
neutral,3655,1
neutral,3656,1
negative,3657,0
neutral,3658,1
negative,3659,0
negative,3660,0
negative,3661,0
neutral,3662,1
negative,3663,0
negative,3664,0
negative,3665,0
negative,3666,0
neutral,3667,1
positive,3668,2
negative,3669,0
negative,3670,0
negative,3671,0
neutral,3672,1
negative,3673,0
negative,3674,0
negative,3675,0
negative,3676,0
neutral,3677,1
negative,3678,0
neutral,3679,1
negative,3680,0
neutral,3681,1
negative,3682,0
neutral,3683,1
positive,3684,2
neutral,3685,1
positive,3686,2
neutral,3687,1
negative,3688,0
neutral,3689,1
negative,3690,0
negative,3691,0
neutral,3692,1
negative,3693,0
negative,3694,0
negative,3695,0
negative,3696,0
negative,3697,0
negative,3698,0
negative,3699,0
negative,3700,0
neutral,3701,1
negative,3702,0
negative,3703,0
negative,3704,0
negative,3705,0
negative,3706,0
negative,3707,0
neutral,3708,1
negative,3709,0
neutral,3710,1
positive,3711,2
negative,3712,0
negative,3713,0
negative,3714,0
positive,3715,2
positive,3716,2
negative,3717,0
negative,3718,0
negative,3719,0
negative,3720,0
neutral,3721,1
neutral,3722,1
negative,3723,0
negative,3724,0
negative,3725,0
neutral,3726,1
negative,3727,0
neutral,3728,1
positive,3729,2
neutral,3730,1
negative,3731,0
positive,3732,2
neutral,3733,1
negative,3734,0
negative,3735,0
negative,3736,0
positive,3737,2
negative,3738,0
positive,3739,2
negative,3740,0
negative,3741,0
negative,3742,0
neutral,3743,1
positive,3744,2
negative,3745,0
negative,3746,0
negative,3747,0
negative,3748,0
negative,3749,0
positive,3750,2
negative,3751,0
negative,3752,0
negative,3753,0
negative,3754,0
neutral,3755,1
negative,3756,0
neutral,3757,1
negative,3758,0
positive,3759,2
negative,3760,0
positive,3761,2
negative,3762,0
positive,3763,2
negative,3764,0
negative,3765,0
negative,3766,0
negative,3767,0
negative,3768,0
neutral,3769,1
neutral,3770,1
neutral,3771,1
positive,3772,2
positive,3773,2
negative,3774,0
neutral,3775,1
neutral,3776,1
negative,3777,0
neutral,3778,1
negative,3779,0
negative,3780,0
positive,3781,2
negative,3782,0
neutral,3783,1
positive,3784,2
negative,3785,0
negative,3786,0
negative,3787,0
neutral,3788,1
negative,3789,0
negative,3790,0
negative,3791,0
negative,3792,0
positive,3793,2
neutral,3794,1
positive,3795,2
neutral,3796,1
neutral,3797,1
negative,3798,0
neutral,3799,1
negative,3800,0
positive,3801,2
negative,3802,0
negative,3803,0
negative,3804,0
negative,3805,0
negative,3806,0
positive,3807,2
negative,3808,0
negative,3809,0
positive,3810,2
positive,3811,2
negative,3812,0
negative,3813,0
negative,3814,0
negative,3815,0
negative,3816,0
negative,3817,0
neutral,3818,1
negative,3819,0
negative,3820,0
negative,3821,0
negative,3822,0
positive,3823,2
neutral,3824,1
neutral,3825,1
negative,3826,0
negative,3827,0
negative,3828,0
negative,3829,0
neutral,3830,1
positive,3831,2
negative,3832,0
negative,3833,0
negative,3834,0
neutral,3835,1
negative,3836,0
positive,3837,2
negative,3838,0
neutral,3839,1
positive,3840,2
neutral,3841,1
negative,3842,0
negative,3843,0
negative,3844,0
negative,3845,0
negative,3846,0
positive,3847,2
neutral,3848,1
neutral,3849,1
neutral,3850,1
negative,3851,0
negative,3852,0
negative,3853,0
positive,3854,2
neutral,3855,1
neutral,3856,1
negative,3857,0
neutral,3858,1
negative,3859,0
neutral,3860,1
neutral,3861,1
negative,3862,0
negative,3863,0
negative,3864,0
neutral,3865,1
negative,3866,0
negative,3867,0
negative,3868,0
negative,3869,0
negative,3870,0
negative,3871,0
negative,3872,0
negative,3873,0
negative,3874,0
positive,3875,2
positive,3876,2
negative,3877,0
negative,3878,0
negative,3879,0
negative,3880,0
neutral,3881,1
negative,3882,0
negative,3883,0
negative,3884,0
negative,3885,0
negative,3886,0
negative,3887,0
neutral,3888,1
negative,3889,0
negative,3890,0
negative,3891,0
negative,3892,0
negative,3893,0
negative,3894,0
positive,3895,2
negative,3896,0
negative,3897,0
neutral,3898,1
neutral,3899,1
neutral,3900,1
positive,3901,2
negative,3902,0
negative,3903,0
negative,3904,0
negative,3905,0
positive,3906,2
neutral,3907,1
negative,3908,0
neutral,3909,1
positive,3910,2
negative,3911,0
positive,3912,2
neutral,3913,1
neutral,3914,1
negative,3915,0
negative,3916,0
neutral,3917,1
negative,3918,0
negative,3919,0
negative,3920,0
negative,3921,0
negative,3922,0
positive,3923,2
negative,3924,0
negative,3925,0
negative,3926,0
positive,3927,2
negative,3928,0
negative,3929,0
negative,3930,0
neutral,3931,1
negative,3932,0
negative,3933,0
negative,3934,0
neutral,3935,1
positive,3936,2
negative,3937,0
negative,3938,0
positive,3939,2
negative,3940,0
negative,3941,0
negative,3942,0
neutral,3943,1
negative,3944,0
positive,3945,2
negative,3946,0
neutral,3947,1
negative,3948,0
neutral,3949,1
negative,3950,0
negative,3951,0
negative,3952,0
negative,3953,0
negative,3954,0
negative,3955,0
negative,3956,0
positive,3957,2
negative,3958,0
negative,3959,0
negative,3960,0
neutral,3961,1
negative,3962,0
positive,3963,2
negative,3964,0
negative,3965,0
negative,3966,0
negative,3967,0
negative,3968,0
negative,3969,0
negative,3970,0
negative,3971,0
neutral,3972,1
negative,3973,0
negative,3974,0
negative,3975,0
neutral,3976,1
negative,3977,0
negative,3978,0
positive,3979,2
negative,3980,0
positive,3981,2
negative,3982,0
positive,3983,2
positive,3984,2
positive,3985,2
neutral,3986,1
positive,3987,2
negative,3988,0
negative,3989,0
negative,3990,0
negative,3991,0
positive,3992,2
negative,3993,0
neutral,3994,1
positive,3995,2
negative,3996,0
neutral,3997,1
positive,3998,2
negative,3999,0
negative,4000,0
negative,4001,0
neutral,4002,1
negative,4003,0
negative,4004,0
neutral,4005,1
negative,4006,0
negative,4007,0
negative,4008,0
negative,4009,0
negative,4010,0
negative,4011,0
negative,4012,0
negative,4013,0
negative,4014,0
negative,4015,0
negative,4016,0
negative,4017,0
negative,4018,0
positive,4019,2
negative,4020,0
positive,4021,2
positive,4022,2
negative,4023,0
negative,4024,0
negative,4025,0
negative,4026,0
negative,4027,0
negative,4028,0
positive,4029,2
negative,4030,0
negative,4031,0
negative,4032,0
neutral,4033,1
negative,4034,0
negative,4035,0
neutral,4036,1
negative,4037,0
negative,4038,0
positive,4039,2
negative,4040,0
neutral,4041,1
negative,4042,0
positive,4043,2
positive,4044,2
positive,4045,2
negative,4046,0
neutral,4047,1
negative,4048,0
positive,4049,2
neutral,4050,1
negative,4051,0
negative,4052,0
positive,4053,2
negative,4054,0
negative,4055,0
negative,4056,0
positive,4057,2
negative,4058,0
negative,4059,0
negative,4060,0
positive,4061,2
negative,4062,0
negative,4063,0
negative,4064,0
negative,4065,0
neutral,4066,1
negative,4067,0
neutral,4068,1
positive,4069,2
neutral,4070,1
negative,4071,0
negative,4072,0
negative,4073,0
neutral,4074,1
negative,4075,0
negative,4076,0
negative,4077,0
neutral,4078,1
negative,4079,0
neutral,4080,1
negative,4081,0
negative,4082,0
negative,4083,0
negative,4084,0
positive,4085,2
negative,4086,0
negative,4087,0
positive,4088,2
neutral,4089,1
negative,4090,0
neutral,4091,1
positive,4092,2
neutral,4093,1
neutral,4094,1
negative,4095,0
neutral,4096,1
negative,4097,0
neutral,4098,1
negative,4099,0
neutral,4100,1
negative,4101,0
negative,4102,0
positive,4103,2
negative,4104,0
positive,4105,2
negative,4106,0
neutral,4107,1
negative,4108,0
neutral,4109,1
negative,4110,0
negative,4111,0
negative,4112,0
negative,4113,0
negative,4114,0
neutral,4115,1
negative,4116,0
negative,4117,0
positive,4118,2
negative,4119,0
negative,4120,0
neutral,4121,1
positive,4122,2
negative,4123,0
negative,4124,0
negative,4125,0
negative,4126,0
negative,4127,0
neutral,4128,1
positive,4129,2
negative,4130,0
negative,4131,0
neutral,4132,1
negative,4133,0
positive,4134,2
positive,4135,2
negative,4136,0
negative,4137,0
negative,4138,0
negative,4139,0
neutral,4140,1
negative,4141,0
negative,4142,0
negative,4143,0
negative,4144,0
neutral,4145,1
positive,4146,2
negative,4147,0
negative,4148,0
negative,4149,0
negative,4150,0
negative,4151,0
neutral,4152,1
negative,4153,0
negative,4154,0
positive,4155,2
neutral,4156,1
negative,4157,0
positive,4158,2
positive,4159,2
negative,4160,0
positive,4161,2
negative,4162,0
negative,4163,0
negative,4164,0
negative,4165,0
negative,4166,0
negative,4167,0
negative,4168,0
negative,4169,0
negative,4170,0
positive,4171,2
positive,4172,2
positive,4173,2
negative,4174,0
negative,4175,0
neutral,4176,1
negative,4177,0
negative,4178,0
negative,4179,0
negative,4180,0
negative,4181,0
neutral,4182,1
neutral,4183,1
negative,4184,0
negative,4185,0
negative,4186,0
negative,4187,0
negative,4188,0
neutral,4189,1
neutral,4190,1
negative,4191,0
neutral,4192,1
negative,4193,0
neutral,4194,1
neutral,4195,1
neutral,4196,1
negative,4197,0
negative,4198,0
negative,4199,0
negative,4200,0
positive,4201,2
positive,4202,2
negative,4203,0
negative,4204,0
neutral,4205,1
positive,4206,2
positive,4207,2
positive,4208,2
negative,4209,0
neutral,4210,1
neutral,4211,1
positive,4212,2
neutral,4213,1
negative,4214,0
negative,4215,0
positive,4216,2
negative,4217,0
neutral,4218,1
negative,4219,0
negative,4220,0
neutral,4221,1
negative,4222,0
negative,4223,0
negative,4224,0
negative,4225,0
negative,4226,0
positive,4227,2
positive,4228,2
negative,4229,0
positive,4230,2
neutral,4231,1
negative,4232,0
negative,4233,0
negative,4234,0
neutral,4235,1
neutral,4236,1
negative,4237,0
neutral,4238,1
negative,4239,0
negative,4240,0
negative,4241,0
positive,4242,2
neutral,4243,1
negative,4244,0
negative,4245,0
negative,4246,0
negative,4247,0
neutral,4248,1
negative,4249,0
neutral,4250,1
neutral,4251,1
negative,4252,0
neutral,4253,1
negative,4254,0
negative,4255,0
positive,4256,2
negative,4257,0
negative,4258,0
negative,4259,0
negative,4260,0
neutral,4261,1
negative,4262,0
negative,4263,0
neutral,4264,1
negative,4265,0
negative,4266,0
neutral,4267,1
negative,4268,0
neutral,4269,1
positive,4270,2
positive,4271,2
neutral,4272,1
negative,4273,0
neutral,4274,1
positive,4275,2
neutral,4276,1
negative,4277,0
neutral,4278,1
negative,4279,0
positive,4280,2
negative,4281,0
negative,4282,0
positive,4283,2
negative,4284,0
positive,4285,2
negative,4286,0
positive,4287,2
neutral,4288,1
positive,4289,2
negative,4290,0
neutral,4291,1
negative,4292,0
positive,4293,2
negative,4294,0
negative,4295,0
negative,4296,0
negative,4297,0
negative,4298,0
positive,4299,2
negative,4300,0
negative,4301,0
negative,4302,0
negative,4303,0
negative,4304,0
negative,4305,0
neutral,4306,1
negative,4307,0
negative,4308,0
negative,4309,0
negative,4310,0
negative,4311,0
negative,4312,0
neutral,4313,1
neutral,4314,1
negative,4315,0
negative,4316,0
negative,4317,0
negative,4318,0
negative,4319,0
negative,4320,0
negative,4321,0
negative,4322,0
negative,4323,0
negative,4324,0
negative,4325,0
negative,4326,0
positive,4327,2
neutral,4328,1
positive,4329,2
negative,4330,0
neutral,4331,1
negative,4332,0
negative,4333,0
neutral,4334,1
negative,4335,0
negative,4336,0
neutral,4337,1
neutral,4338,1
positive,4339,2
negative,4340,0
negative,4341,0
negative,4342,0
negative,4343,0
negative,4344,0
negative,4345,0
negative,4346,0
neutral,4347,1
negative,4348,0
neutral,4349,1
negative,4350,0
negative,4351,0
neutral,4352,1
negative,4353,0
negative,4354,0
negative,4355,0
negative,4356,0
negative,4357,0
negative,4358,0
negative,4359,0
positive,4360,2
negative,4361,0
positive,4362,2
negative,4363,0
negative,4364,0
negative,4365,0
negative,4366,0
negative,4367,0
negative,4368,0
negative,4369,0
negative,4370,0
positive,4371,2
positive,4372,2
neutral,4373,1
negative,4374,0
positive,4375,2
negative,4376,0
negative,4377,0
negative,4378,0
neutral,4379,1
negative,4380,0
positive,4381,2
neutral,4382,1
negative,4383,0
negative,4384,0
negative,4385,0
negative,4386,0
negative,4387,0
negative,4388,0
neutral,4389,1
negative,4390,0
negative,4391,0
positive,4392,2
neutral,4393,1
negative,4394,0
negative,4395,0
negative,4396,0
positive,4397,2
neutral,4398,1
neutral,4399,1
negative,4400,0
negative,4401,0
negative,4402,0
negative,4403,0
negative,4404,0
positive,4405,2
negative,4406,0
neutral,4407,1
negative,4408,0
neutral,4409,1
neutral,4410,1
negative,4411,0
negative,4412,0
negative,4413,0
negative,4414,0
positive,4415,2
negative,4416,0
neutral,4417,1
positive,4418,2
positive,4419,2
negative,4420,0
negative,4421,0
positive,4422,2
negative,4423,0
negative,4424,0
negative,4425,0
negative,4426,0
positive,4427,2
negative,4428,0
negative,4429,0
negative,4430,0
negative,4431,0
neutral,4432,1
positive,4433,2
negative,4434,0
negative,4435,0
neutral,4436,1
neutral,4437,1
negative,4438,0
positive,4439,2
negative,4440,0
positive,4441,2
negative,4442,0
negative,4443,0
positive,4444,2
negative,4445,0
negative,4446,0
negative,4447,0
negative,4448,0
negative,4449,0
negative,4450,0
negative,4451,0
negative,4452,0
negative,4453,0
negative,4454,0
neutral,4455,1
neutral,4456,1
negative,4457,0
negative,4458,0
negative,4459,0
negative,4460,0
neutral,4461,1
negative,4462,0
negative,4463,0
negative,4464,0
negative,4465,0
neutral,4466,1
negative,4467,0
negative,4468,0
negative,4469,0
negative,4470,0
positive,4471,2
negative,4472,0
negative,4473,0
negative,4474,0
negative,4475,0
negative,4476,0
neutral,4477,1
negative,4478,0
negative,4479,0
negative,4480,0
negative,4481,0
negative,4482,0
neutral,4483,1
negative,4484,0
positive,4485,2
negative,4486,0
negative,4487,0
neutral,4488,1
positive,4489,2
negative,4490,0
positive,4491,2
negative,4492,0
negative,4493,0
neutral,4494,1
negative,4495,0
positive,4496,2
neutral,4497,1
negative,4498,0
negative,4499,0
negative,4500,0
negative,4501,0
positive,4502,2
neutral,4503,1
negative,4504,0
negative,4505,0
negative,4506,0
negative,4507,0
negative,4508,0
positive,4509,2
negative,4510,0
negative,4511,0
positive,4512,2
negative,4513,0
negative,4514,0
negative,4515,0
negative,4516,0
negative,4517,0
positive,4518,2
neutral,4519,1
negative,4520,0
positive,4521,2
negative,4522,0
positive,4523,2
negative,4524,0
negative,4525,0
negative,4526,0
positive,4527,2
negative,4528,0
negative,4529,0
negative,4530,0
neutral,4531,1
negative,4532,0
negative,4533,0
positive,4534,2
negative,4535,0
negative,4536,0
negative,4537,0
positive,4538,2
positive,4539,2
negative,4540,0
negative,4541,0
negative,4542,0
neutral,4543,1
positive,4544,2
negative,4545,0
positive,4546,2
negative,4547,0
negative,4548,0
negative,4549,0
negative,4550,0
neutral,4551,1
neutral,4552,1
negative,4553,0
neutral,4554,1
negative,4555,0
negative,4556,0
positive,4557,2
negative,4558,0
neutral,4559,1
negative,4560,0
negative,4561,0
neutral,4562,1
neutral,4563,1
negative,4564,0
negative,4565,0
neutral,4566,1
negative,4567,0
negative,4568,0
neutral,4569,1
negative,4570,0
positive,4571,2
negative,4572,0
negative,4573,0
positive,4574,2
negative,4575,0
negative,4576,0
negative,4577,0
neutral,4578,1
negative,4579,0
neutral,4580,1
negative,4581,0
neutral,4582,1
neutral,4583,1
neutral,4584,1
positive,4585,2
negative,4586,0
negative,4587,0
negative,4588,0
negative,4589,0
neutral,4590,1
negative,4591,0
positive,4592,2
negative,4593,0
negative,4594,0
positive,4595,2
neutral,4596,1
negative,4597,0
negative,4598,0
negative,4599,0
positive,4600,2
negative,4601,0
neutral,4602,1
negative,4603,0
negative,4604,0
negative,4605,0
negative,4606,0
negative,4607,0
negative,4608,0
negative,4609,0
negative,4610,0
negative,4611,0
negative,4612,0
negative,4613,0
negative,4614,0
neutral,4615,1
negative,4616,0
positive,4617,2
negative,4618,0
negative,4619,0
negative,4620,0
negative,4621,0
neutral,4622,1
neutral,4623,1
negative,4624,0
negative,4625,0
negative,4626,0
positive,4627,2
negative,4628,0
negative,4629,0
negative,4630,0
negative,4631,0
neutral,4632,1
negative,4633,0
positive,4634,2
neutral,4635,1
negative,4636,0
negative,4637,0
negative,4638,0
negative,4639,0
negative,4640,0
negative,4641,0
neutral,4642,1
positive,4643,2
negative,4644,0
negative,4645,0
negative,4646,0
negative,4647,0
positive,4648,2
neutral,4649,1
positive,4650,2
negative,4651,0
negative,4652,0
negative,4653,0
negative,4654,0
positive,4655,2
positive,4656,2
negative,4657,0
positive,4658,2
positive,4659,2
negative,4660,0
negative,4661,0
negative,4662,0
negative,4663,0
negative,4664,0
negative,4665,0
positive,4666,2
positive,4667,2
positive,4668,2
negative,4669,0
negative,4670,0
negative,4671,0
negative,4672,0
negative,4673,0
negative,4674,0
negative,4675,0
negative,4676,0
negative,4677,0
negative,4678,0
neutral,4679,1
positive,4680,2
negative,4681,0
negative,4682,0
negative,4683,0
negative,4684,0
negative,4685,0
neutral,4686,1
negative,4687,0
negative,4688,0
negative,4689,0
neutral,4690,1
negative,4691,0
neutral,4692,1
negative,4693,0
negative,4694,0
negative,4695,0
negative,4696,0
neutral,4697,1
negative,4698,0
negative,4699,0
negative,4700,0
negative,4701,0
neutral,4702,1
negative,4703,0
negative,4704,0
positive,4705,2
negative,4706,0
negative,4707,0
negative,4708,0
positive,4709,2
neutral,4710,1
neutral,4711,1
neutral,4712,1
neutral,4713,1
positive,4714,2
neutral,4715,1
negative,4716,0
negative,4717,0
negative,4718,0
neutral,4719,1
negative,4720,0
negative,4721,0
negative,4722,0
negative,4723,0
negative,4724,0
negative,4725,0
neutral,4726,1
negative,4727,0
neutral,4728,1
positive,4729,2
neutral,4730,1
negative,4731,0
negative,4732,0
positive,4733,2
negative,4734,0
negative,4735,0
neutral,4736,1
neutral,4737,1
negative,4738,0
negative,4739,0
negative,4740,0
negative,4741,0
negative,4742,0
neutral,4743,1
neutral,4744,1
negative,4745,0
negative,4746,0
positive,4747,2
negative,4748,0
positive,4749,2
positive,4750,2
neutral,4751,1
negative,4752,0
negative,4753,0
positive,4754,2
negative,4755,0
negative,4756,0
negative,4757,0
neutral,4758,1
negative,4759,0
negative,4760,0
positive,4761,2
negative,4762,0
negative,4763,0
negative,4764,0
negative,4765,0
neutral,4766,1
negative,4767,0
positive,4768,2
negative,4769,0
negative,4770,0
negative,4771,0
neutral,4772,1
neutral,4773,1
neutral,4774,1
neutral,4775,1
neutral,4776,1
positive,4777,2
neutral,4778,1
negative,4779,0
neutral,4780,1
positive,4781,2
neutral,4782,1
